,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,month
20881,90654106739def9306cf0ad474997273,PA,Add Vehicle Success,"{""Make"":""Volkswagen"",""Model"":""Tiguan"",""Temporary"":""false"",""Color"":""Blue"",""Year"":""2017""}",2022-04-09 16:10:14,ios,Apple,iPhone13,4
20882,66156a8939ecab2faa5b3894d660dece,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Auto Payment""}",2022-04-09 16:10:16,android,samsung,SM-G9,4
20883,66156a8939ecab2faa5b3894d660dece,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Pro Plan Subscription""}",2022-04-09 16:10:34,android,samsung,SM-G9,4
20884,66156a8939ecab2faa5b3894d660dece,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Pro Plan Subscription""}",2022-04-09 16:10:41,android,samsung,SM-G9,4
20885,66156a8939ecab2faa5b3894d660dece,CA,Chat Conversation Started,{},2022-04-09 16:11:42,android,samsung,SM-G9,4
20886,90654106739def9306cf0ad474997273,PA,Wallet Opened,{},2022-04-09 16:12:14,ios,Apple,iPhone13,4
20887,90654106739def9306cf0ad474997273,PA,Add Payment Method Failed,"{""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Error Code"":""ERROR-16010""}",2022-04-09 16:14:54,ios,Apple,iPhone13,4
20888,90654106739def9306cf0ad474997273,PA,Wallet Opened,{},2022-04-09 16:17:52,ios,Apple,iPhone13,4
20889,90654106739def9306cf0ad474997273,PA,Calculator View,{},2022-04-09 16:18:56,ios,Apple,iPhone13,4
20890,66156a8939ecab2faa5b3894d660dece,CA,Chat Conversation Opened,"{""From"":""Menu"",""Transaction type"":""""}",2022-04-09 16:19:56,android,samsung,SM-G9,4
20891,66156a8939ecab2faa5b3894d660dece,CA,Sign Out,"{""Type"":""Manual""}",2022-04-09 16:23:46,android,samsung,SM-G9,4
20892,26390ea4193ad1beb981847f56fb27ad,IL,Sign Up Success,"{""Method"":""Email""}",2022-04-09 16:24:41,ios,Apple,iPhone12,4
20893,90654106739def9306cf0ad474997273,PA,Wallet Opened,{},2022-04-09 16:24:47,ios,Apple,iPhone13,4
20894,26390ea4193ad1beb981847f56fb27ad,IL,Email Confirmation Success,"{""Required"":""true""}",2022-04-09 16:25:14,ios,Apple,iPhone12,4
20895,90654106739def9306cf0ad474997273,PA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Promo code"":""""}",2022-04-09 16:26:02,ios,Apple,iPhone13,4
20896,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Sign Up Error,"{""Description"":""Email not provided"",""Method"":""Facebook""}",2022-04-09 16:33:40,ios,Apple,iPhone10,4
20897,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-09 16:34:21,ios,Apple,iPhone10,4
20898,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Email Confirmation Success,"{""Required"":""true""}",2022-04-09 16:35:55,ios,Apple,iPhone10,4
20899,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Add Vehicle Success,"{""Year"":""2015"",""Model"":""MAZDA5"",""Temporary"":""false"",""Color"":""Gray"",""Make"":""Mazda""}",2022-04-09 16:37:55,ios,Apple,iPhone10,4
20900,66156a8939ecab2faa5b3894d660dece,CA,Chat Conversation Opened,"{""From"":""Dashboard"",""Transaction type"":""""}",2022-04-09 16:38:42,android,samsung,SM-G9,4
20901,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Add Payment Method Failed,"{""Error Code"":""ERROR-16010"",""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card""}",2022-04-09 16:41:29,ios,Apple,iPhone10,4
20902,66156a8939ecab2faa5b3894d660dece,CA,Subscription Premium Cancel,{},2022-04-09 16:42:25,outofband,outofband,outofband,4
20903,66156a8939ecab2faa5b3894d660dece,CA,Sign Out,"{""Type"":""Manual""}",2022-04-09 16:45:33,android,samsung,SM-G9,4
20904,fa64b51c524030162b8c04805b7685e9,CA,Add Vehicle Break,{},2022-04-09 17:03:50,ios,Apple,iPhone13,4
20905,fa64b51c524030162b8c04805b7685e9,CA,Sign Out,"{""Type"":""Manual""}",2022-04-09 17:04:54,ios,Apple,iPhone13,4
20906,a205accf7283253710380d5869f432fd,CA,Add Vehicle Success,"{""Make"":""Honda"",""Model"":""CR-V"",""Temporary"":""false"",""Color"":""Silver"",""Year"":""2004""}",2022-04-09 17:08:55,ios,Apple,iPhone12,4
20907,59ad0757ef2b3147ec650c7725d4189b,CA,Chat Conversation Started,{},2022-04-08 18:23:23,android,samsung,SM-G7,4
20908,59ad0757ef2b3147ec650c7725d4189b,CA,Email Confirmation Success,{},2022-04-08 18:25:00,android,samsung,SM-G7,4
20909,59ad0757ef2b3147ec650c7725d4189b,CA,Add Vehicle Success,"{""Make"":""Nissan"",""Model"":""Rogue"",""Color"":""Silver"",""Year"":""2019"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-04-08 18:26:21,android,samsung,SM-G7,4
20910,645bf5f106758155d7d941623c9c6776,TX,Add Payment Method Success,"{""Payment Method"":""Debit"",""Promo code"":""""}",2022-04-08 18:29:45,ios,Apple,iPhone13,4
20911,59ad0757ef2b3147ec650c7725d4189b,CA,Add Payment Method Success,"{""Payment Method"":""Debit"",""Tokenized Pay"":"""",""Promo code"":""""}",2022-04-08 18:30:10,android,samsung,SM-G7,4
20912,645bf5f106758155d7d941623c9c6776,TX,Subscription Premium,"{""Start Date"":""2022-04-08"",""Renewal Date"":""2022-05-09"",""Membership Type"":""Monthly""}",2022-04-08 18:30:40,outofband,outofband,outofband,4
20913,59ad0757ef2b3147ec650c7725d4189b,CA,Subscription Premium,"{""Start Date"":""2022-04-08"",""Renewal Date"":""2022-05-09"",""Membership Type"":""Monthly""}",2022-04-08 18:30:40,outofband,outofband,outofband,4
20914,645bf5f106758155d7d941623c9c6776,TX,Add Vehicle Success,"{""Year"":""2014"",""Model"":""Optima"",""Temporary"":""false"",""Color"":""Silver"",""Make"":""Kia""}",2022-04-08 18:30:41,ios,Apple,iPhone13,4
20915,59ad0757ef2b3147ec650c7725d4189b,CA,Wallet Opened,{},2022-04-08 18:37:13,android,samsung,SM-G7,4
20916,8614e347875e77f9e35ddb0a9ce7d36a,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-08 18:52:00,android,samsung,SM-A7,4
20917,6bd0683ebad2345ee14c036f57e51e4a,other,Sign Up Success,"{""Method"":""Google""}",2022-04-08 19:49:15,ios,Apple,iPhone12,4
20918,6bd0683ebad2345ee14c036f57e51e4a,other,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-08 19:50:07,ios,Apple,iPhone12,4
20919,6bd0683ebad2345ee14c036f57e51e4a,other,Chat Conversation Started,{},2022-04-08 19:50:12,ios,Apple,iPhone12,4
20920,6bd0683ebad2345ee14c036f57e51e4a,other,Sign Out,"{""Type"":""Manual""}",2022-04-08 19:51:02,ios,Apple,iPhone12,4
20921,133244e670189dcb7016803b07df4089,TX,Wallet Opened,{},2022-04-08 19:57:56,ios,Apple,iPhone12,4
20922,133244e670189dcb7016803b07df4089,TX,Wallet Opened,{},2022-04-08 19:59:36,ios,Apple,iPhone12,4
20923,133244e670189dcb7016803b07df4089,TX,Calculator View,{},2022-04-08 19:59:41,ios,Apple,iPhone12,4
20924,133244e670189dcb7016803b07df4089,TX,Account History Transaction Details,"{""Type"":""Forced Payment"",""Navigated From"":""account_history""}",2022-04-08 20:01:20,ios,Apple,iPhone12,4
20925,133244e670189dcb7016803b07df4089,TX,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-08 20:01:40,ios,Apple,iPhone12,4
20926,cd01fa479f768170344205fb2c11e7e3,FL,Sign Up Success,"{""Method"":""Google""}",2022-04-08 20:24:57,android,samsung,SM-G7,4
20927,b47f5a297ad11f390500f54b3aa6d561,TX,Sign Up Success,"{""Method"":""Apple""}",2022-04-08 20:33:53,ios,Apple,iPhone13,4
20928,b47f5a297ad11f390500f54b3aa6d561,TX,Account Setup Skip,{},2022-04-08 20:34:27,ios,Apple,iPhone13,4
20929,20e07b52c5bf9d5345a42a05a2db653c,FL,Sign Up Success,"{""Method"":""Google""}",2022-04-08 20:39:03,android,motorola,moto,4
20930,20e07b52c5bf9d5345a42a05a2db653c,FL,Add Vehicle Break,{},2022-04-08 20:40:13,android,motorola,moto,4
20931,514046f7694ccccfc534baf5a573f7e4,NY,Calculator View,{},2022-04-08 21:12:49,ios,Apple,iPhone13,4
20932,dce56a898f7c104b27cd482b8f95da46,MA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Overdue"",""Navigated From"":""account_history""}",2022-04-08 21:37:12,ios,Apple,iPhone12,4
20933,dce56a898f7c104b27cd482b8f95da46,MA,Add Payment Method Failed,"{""Error Message"":""Card is debit but credit is required."",""Tokenized Pay"":""Apple Pay"",""Payment Method"":""Credit Card"",""Error Code"":""ERROR-16010""}",2022-04-08 21:38:07,ios,Apple,iPhone12,4
20934,dce56a898f7c104b27cd482b8f95da46,MA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Overdue"",""Navigated From"":""account_history""}",2022-04-08 21:38:31,ios,Apple,iPhone12,4
20935,3300d59871c86ce4cbb7797cc3389bec,OK,Add Payment Method Success,"{""Payment Method"":""PayPal"",""Promo code"":""""}",2022-04-08 22:43:51,ios,Apple,iPhone14,4
20936,3300d59871c86ce4cbb7797cc3389bec,OK,Subscription Premium,"{""Start Date"":""2022-04-08"",""Renewal Date"":""2022-05-09"",""Membership Type"":""Monthly""}",2022-04-08 22:44:05,outofband,outofband,outofband,4
20937,3300d59871c86ce4cbb7797cc3389bec,OK,Add Vehicle Success,"{""Year"":""2021"",""Model"":""Suburban 1500"",""Temporary"":""false"",""Color"":""Black"",""Make"":""Chevrolet""}",2022-04-08 22:45:36,ios,Apple,iPhone14,4
20938,3300d59871c86ce4cbb7797cc3389bec,OK,Wallet Opened,{},2022-04-08 22:56:07,ios,Apple,iPhone14,4
20939,2192f2c83d91ec12933122e2493eaeaf,TX,Sign Up Success,"{""Method"":""Google""}",2022-04-08 23:26:00,android,samsung,SM-G9,4
20940,133244e670189dcb7016803b07df4089,TX,Wallet Opened,{},2022-04-08 23:34:34,ios,Apple,iPhone12,4
20941,7957b8df54beef6c2caf7072544974e0,other,Sign Up Success,"{""Method"":""Email""}",2022-04-08 23:58:11,android,samsung,SM-G9,4
20942,7957b8df54beef6c2caf7072544974e0,other,Sign Out,"{""Type"":""Manual""}",2022-04-09 00:01:07,android,samsung,SM-G9,4
20943,a205accf7283253710380d5869f432fd,CA,Add Vehicle Success,"{""Make"":""Toyota"",""Model"":""Tundra"",""Temporary"":""false"",""Color"":""Silver"",""Year"":""2008""}",2022-04-09 17:11:01,ios,Apple,iPhone12,4
20944,a205accf7283253710380d5869f432fd,CA,Add Vehicle Success,"{""Year"":""2004"",""Model"":""CR-V"",""Temporary"":""false"",""Color"":""Silver"",""Make"":""Honda""}",2022-04-09 17:12:59,ios,Apple,iPhone12,4
20945,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Promo code"":""""}",2022-04-09 17:14:33,ios,Apple,iPhone10,4
20946,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Chat Conversation Opened,"{""From"":""Dashboard""}",2022-04-09 17:16:04,ios,Apple,iPhone10,4
20947,a205accf7283253710380d5869f432fd,CA,Wallet Opened,{},2022-04-09 17:36:01,ios,Apple,iPhone12,4
20948,e5fc6e6416452ffa623b6e2e28039cb0,other,Sign Up Success,"{""Method"":""Google""}",2022-04-09 17:36:23,android,samsung,SM-G9,4
20949,31a2a5bf01a650de54f5867239a05358,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 18:20:51,android,samsung,SM-N9,4
20950,26390ea4193ad1beb981847f56fb27ad,IL,Add Vehicle Success,"{""Make"":""GMC"",""Model"":""Terrain"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2020""}",2022-04-09 18:21:20,ios,Apple,iPhone12,4
20951,36e396c36c0c652d06dee2f85acb11c9,NJ,Chat Conversation Opened,"{""From"":""Dashboard""}",2022-04-09 18:23:29,ios,Apple,iPhone9,4
20952,31a2a5bf01a650de54f5867239a05358,CA,Add Vehicle Success,"{""Make"":""Ford"",""Model"":""Explorer Sport"",""Color"":""Silver"",""Year"":""2015"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental State"":""""}",2022-04-09 18:23:33,android,samsung,SM-N9,4
20953,36e396c36c0c652d06dee2f85acb11c9,NJ,Wallet Opened,{},2022-04-09 18:24:25,ios,Apple,iPhone9,4
20954,31a2a5bf01a650de54f5867239a05358,CA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Tokenized Pay"":"""",""Promo code"":""""}",2022-04-09 18:26:28,android,samsung,SM-N9,4
20955,31a2a5bf01a650de54f5867239a05358,CA,Account Setup Profile Skip,"{""Screen"":""Address""}",2022-04-09 18:26:53,android,samsung,SM-N9,4
20956,31a2a5bf01a650de54f5867239a05358,CA,Account Setup Profile Skip,"{""Screen"":""Phone Number""}",2022-04-09 18:26:59,android,samsung,SM-N9,4
20957,31a2a5bf01a650de54f5867239a05358,CA,Subscription Premium,"{""Start Date"":""2022-04-09"",""Renewal Date"":""2022-05-10"",""Membership Type"":""Monthly""}",2022-04-09 18:27:28,outofband,outofband,outofband,4
20958,992a734b3d6c5d9077335e9f0a77bb50,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 18:37:36,ios,Apple,iPhone13,4
20959,992a734b3d6c5d9077335e9f0a77bb50,CA,Add Vehicle Success,"{""Year"":""2017"",""Model"":""Sonata"",""Temporary"":""false"",""Color"":""White"",""Make"":""Hyundai""}",2022-04-09 18:39:53,ios,Apple,iPhone13,4
20960,3d119362b1d08614d469324cf046271f,NC,Add Payment Method Success,"{""Tokenized Pay"":""Apple Pay"",""Payment Method"":""Credit"",""Promo code"":""""}",2022-04-09 18:42:31,ios,Apple,iPhone14,4
20961,3d119362b1d08614d469324cf046271f,NC,Add Vehicle Success,"{""Make"":""Land Rover"",""Model"":""Range Rover"",""Temporary"":""false"",""Color"":""Gray"",""Year"":""2022""}",2022-04-09 18:43:12,ios,Apple,iPhone14,4
20962,3d119362b1d08614d469324cf046271f,NC,Add Vehicle Success,"{""Make"":""Porsche"",""Model"":""911"",""Temporary"":""false"",""Color"":""Gray"",""Year"":""2022""}",2022-04-09 18:46:42,ios,Apple,iPhone14,4
20963,3d119362b1d08614d469324cf046271f,NC,Wallet Opened,{},2022-04-09 18:48:49,ios,Apple,iPhone14,4
20964,3d119362b1d08614d469324cf046271f,NC,Subscription Premium,"{""Start Date"":""2022-04-09"",""Renewal Date"":""2022-05-10"",""Membership Type"":""Monthly""}",2022-04-09 18:49:30,outofband,outofband,outofband,4
20965,3d119362b1d08614d469324cf046271f,NC,Wallet Opened,{},2022-04-09 18:49:33,ios,Apple,iPhone14,4
20966,7957b8df54beef6c2caf7072544974e0,other,Add Vehicle Break,{},2022-04-09 00:03:47,android,samsung,SM-G9,4
20967,61c377fd4b995fb066190710ed2284fe,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 00:52:18,ios,Apple,iPhone13,4
20968,61c377fd4b995fb066190710ed2284fe,CA,Add Vehicle Success,"{""Year"":""2016"",""Model"":""Accord"",""Temporary"":""false"",""Color"":""Black"",""Make"":""Honda""}",2022-04-09 00:53:03,ios,Apple,iPhone13,4
20969,2494be3ca550793c7dfc91fc24757de5,CA,Wallet Opened,{},2022-04-09 00:59:23,ios,Apple,iPhone11,4
20970,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-09 01:00:48,ios,Apple,iPhone11,4
20971,589eaa80315e2d1e3f63bdcffb52bb08,CA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Promo code"":""""}",2022-04-09 01:01:13,ios,Apple,iPhone14,4
20972,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Started,{},2022-04-09 01:01:32,ios,Apple,iPhone11,4
20973,2494be3ca550793c7dfc91fc24757de5,CA,Subscription Premium Cancel,{},2022-04-09 01:07:16,outofband,outofband,outofband,4
20974,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-09 01:08:00,ios,Apple,iPhone11,4
20975,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-09 01:08:03,ios,Apple,iPhone11,4
20976,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-09 01:08:10,ios,Apple,iPhone11,4
20977,2494be3ca550793c7dfc91fc24757de5,CA,Wallet Opened,{},2022-04-09 01:08:52,ios,Apple,iPhone11,4
20978,2494be3ca550793c7dfc91fc24757de5,CA,Chat Conversation Opened,"{""From"":""Dashboard""}",2022-04-09 01:09:23,ios,Apple,iPhone11,4
20979,67ccddef177d06905f6603f051afee72,CA,Sign Out,"{""Type"":""Manual""}",2022-04-09 02:34:09,android,samsung,SM-G9,4
20980,ede15df197c35705be929b5e9d787611,CA,Wallet Opened,{},2022-04-09 02:36:37,ios,Apple,iPhone12,4
20981,63ae8f96e4edaed92aa4d4f3d7d4a96d,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-09 03:07:42,android,samsung,SM-N9,4
20982,63ae8f96e4edaed92aa4d4f3d7d4a96d,CA,Email Confirmation Success,{},2022-04-09 03:09:29,android,samsung,SM-N9,4
20983,e623dcaac8927d8844d5894a1b256642,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-09 03:54:58,ios,Apple,iPhone11,4
20984,e623dcaac8927d8844d5894a1b256642,CA,Email Confirmation Success,"{""Required"":""true""}",2022-04-09 03:55:26,ios,Apple,iPhone11,4
20985,e623dcaac8927d8844d5894a1b256642,CA,Add Vehicle Success,"{""Make"":""Mercedes-Benz"",""Model"":""C-Class"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2020""}",2022-04-09 03:57:19,ios,Apple,iPhone11,4
20986,e623dcaac8927d8844d5894a1b256642,CA,Add Payment Method Success,"{""Payment Method"":""Credit"",""Promo code"":""""}",2022-04-09 03:59:31,ios,Apple,iPhone11,4
20987,e623dcaac8927d8844d5894a1b256642,CA,Subscription Premium,"{""Start Date"":""2022-04-08"",""Renewal Date"":""2022-05-09"",""Membership Type"":""Monthly""}",2022-04-09 04:00:33,outofband,outofband,outofband,4
20988,350117d2687170f2c9cda719dcfe9874,TX,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 04:42:35,ios,Apple,iPhone13,4
20989,350117d2687170f2c9cda719dcfe9874,TX,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 04:42:45,ios,Apple,iPhone13,4
20990,350117d2687170f2c9cda719dcfe9874,TX,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 04:42:48,ios,Apple,iPhone13,4
20991,a23a2974a70882b4bd66da405a2b80a5,other,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Manual Payment""}",2022-04-09 05:03:10,android,samsung,SM-A3,4
20992,a23a2974a70882b4bd66da405a2b80a5,other,Wallet Opened,{},2022-04-09 05:04:07,android,samsung,SM-A3,4
20993,a23a2974a70882b4bd66da405a2b80a5,other,Chat Conversation Opened,"{""From"":""Menu"",""Transaction type"":""""}",2022-04-09 05:04:47,android,samsung,SM-A3,4
20994,a23a2974a70882b4bd66da405a2b80a5,other,Chat Conversation Started,{},2022-04-09 05:04:47,android,samsung,SM-A3,4
20995,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:41:33,outofband,outofband,outofband,4
20996,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:43:04,outofband,outofband,outofband,4
20997,0b312cbd78e36c4c19c5ba1ecd80ff13,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:44:21,outofband,outofband,outofband,4
20998,0b312cbd78e36c4c19c5ba1ecd80ff13,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:47:28,outofband,outofband,outofband,4
20999,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:48:49,outofband,outofband,outofband,4
21000,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:49:50,outofband,outofband,outofband,4
21001,681be137529c920b3fe7ca9b11001304,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:53:27,outofband,outofband,outofband,4
21002,afa1317dfa7054ecf957cbd5558084f9,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:55:36,outofband,outofband,outofband,4
21003,afa1317dfa7054ecf957cbd5558084f9,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 05:55:37,outofband,outofband,outofband,4
21004,0b312cbd78e36c4c19c5ba1ecd80ff13,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 06:10:22,outofband,outofband,outofband,4
21005,4b98d821327ceee07c9356467b38baaa,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 06:10:22,outofband,outofband,outofband,4
21006,9b19c0cc4a33ffdfe693957c48656c66,FL,Order,"{""Premium Membership"":""True""}",2022-04-09 06:10:23,outofband,outofband,outofband,4
21007,4b98d821327ceee07c9356467b38baaa,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 06:10:23,outofband,outofband,outofband,4
21008,0b312cbd78e36c4c19c5ba1ecd80ff13,TX,Order,"{""Premium Membership"":""True""}",2022-04-09 06:10:23,outofband,outofband,outofband,4
21009,3d119362b1d08614d469324cf046271f,NC,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 18:49:50,ios,Apple,iPhone14,4
21010,31a2a5bf01a650de54f5867239a05358,CA,Wallet Opened,{},2022-04-09 19:18:09,android,samsung,SM-N9,4
21011,31a2a5bf01a650de54f5867239a05358,CA,Calculator View,{},2022-04-09 19:18:28,android,samsung,SM-N9,4
21012,38d61e1a86ec9b86a036bbba21ac2dfe,CA,Chat Conversation Opened,"{""Transaction type"":""OrderAlert"",""From"":""Transaction Details""}",2022-04-09 19:18:51,ios,Apple,iPhone12,4
21013,31a2a5bf01a650de54f5867239a05358,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Pro Plan Subscription""}",2022-04-09 19:19:36,android,samsung,SM-N9,4
21014,31a2a5bf01a650de54f5867239a05358,CA,Chat Conversation Opened,"{""From"":""Dashboard"",""Transaction type"":""""}",2022-04-09 19:20:08,android,samsung,SM-N9,4
21015,120357b47b531721cc233b1db70f2b07,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-09 19:32:57,ios,Apple,iPhone12,4
21016,120357b47b531721cc233b1db70f2b07,CA,Email Confirmation Success,"{""Required"":""true""}",2022-04-09 19:33:25,ios,Apple,iPhone12,4
21017,120357b47b531721cc233b1db70f2b07,CA,Add Vehicle Success,"{""Year"":""2018"",""Model"":""Malibu"",""Temporary"":""false"",""Color"":""Gray"",""Make"":""Chevrolet""}",2022-04-09 19:35:41,ios,Apple,iPhone12,4
21018,e081db47e4a5394da0e95feb88ee855f,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 19:48:59,ios,Apple,iPhone14,4
21019,e081db47e4a5394da0e95feb88ee855f,CA,Add Vehicle Success,"{""Year"":""2007"",""Model"":""Colorado"",""Temporary"":""false"",""Color"":""White"",""Make"":""Chevrolet""}",2022-04-09 19:49:46,ios,Apple,iPhone14,4
21020,87d447e36b196fb02624aa4af154048f,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-04-09 20:11:27,ios,Apple,iPhone14,4
21021,87d447e36b196fb02624aa4af154048f,TX,Chat Conversation Started,{},2022-04-09 20:11:35,ios,Apple,iPhone14,4
21022,87d447e36b196fb02624aa4af154048f,TX,Subscription Premium Cancel,{},2022-04-09 20:13:59,outofband,outofband,outofband,4
21023,6d02e41c8e9947497e07f058a3f58180,CA,Wallet Opened,{},2022-04-09 20:21:23,android,samsung,SM-G9,4
21024,6d02e41c8e9947497e07f058a3f58180,CA,Wallet Opened,{},2022-04-09 20:21:45,android,samsung,SM-G9,4
21025,2f1b1af1c92634196ac9557e5018b39f,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 20:29:02,android,samsung,SM-S9,4
21026,2f1b1af1c92634196ac9557e5018b39f,CA,Add Vehicle Break,{},2022-04-09 20:30:27,android,samsung,SM-S9,4
21027,97c69a2407ab7fc9d0b3cd7596fdd4fa,CA,Sign Up Success,"{""Method"":""Google""}",2022-04-09 21:23:21,ios,Apple,iPhone12,4
21028,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:39:46,ios,Apple,iPhone14,4
21029,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-04-09 21:39:59,ios,Apple,iPhone14,4
21030,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:40:06,ios,Apple,iPhone14,4
21031,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:40:24,ios,Apple,iPhone14,4
21032,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:40:27,ios,Apple,iPhone14,4
21033,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Manual Payment"",""Navigated From"":""account_history""}",2022-04-09 21:40:30,ios,Apple,iPhone14,4
21034,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:40:32,ios,Apple,iPhone14,4
21035,20785e1bb94dc087f8b00dd6f8b881b1,CA,Account History Transaction Details,"{""Type"":""Order"",""Navigated From"":""account_history"",""Status"":""Paid""}",2022-04-09 21:40:35,ios,Apple,iPhone14,4
21036,01529f53aaba5b512168d432d5650556,IL,Add Payment Method Success,"{""Payment Method"":""Debit"",""Tokenized Pay"":"""",""Promo code"":""""}",2022-04-09 21:50:04,android,motorola,moto,4
21037,01529f53aaba5b512168d432d5650556,IL,Subscription Premium,"{""Start Date"":""2022-04-09"",""Renewal Date"":""2022-05-10"",""Membership Type"":""Monthly""}",2022-04-09 21:51:10,outofband,outofband,outofband,4
21038,ad2c1fd52361cc4d1f913fccb877eb9c,CA,Wallet Opened,{},2022-04-09 22:06:58,ios,Apple,iPhone10,4
21039,9ba8511fc2b376c071807733975a0c6b,CA,Sign Up Success,"{""Method"":""Email""}",2022-04-09 22:52:14,android,Google,Pixel 6,4
21040,9ba8511fc2b376c071807733975a0c6b,CA,Email Confirmation Success,{},2022-04-09 22:52:37,android,Google,Pixel 6,4
